session_id,round_number,group_num,tick,x_t,p1_decision,p2_decision,p3_decision,p4_decision,p5_decision,p6_decision,p7_decision,p8_decision,p9_decision,p10_decision,p11_decision
cyvrt0m6,17,1,96,92.35,0,0,1,1,0,0,0,0,0,NA,NA
cyvrt0m6,17,1,97,95.52,0,0,1,0,0,0,0,0,0,NA,NA
cyvrt0m6,17,1,98,100.43,0,0,1,0,0,0,0,0,0,NA,NA
cyvrt0m6,17,1,99,91.17,0,0,1,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,100,83.65,0,0,1,0,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,101,66.51,0,0,1,0,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,102,86.26,0,0,0,0,1,0,0,0,1,NA,NA
cyvrt0m6,17,1,103,90.34,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,104,108.23,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,105,98.25,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,106,81.06,0,0,0,1,0,0,0,1,1,NA,NA
cyvrt0m6,17,1,107,99.6,0,0,0,1,0,0,0,1,1,NA,NA
cyvrt0m6,17,1,108,97.83,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,109,104.08,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,110,78.75,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,111,78.85,1,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,112,74.61,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,17,1,113,87.33,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,17,1,114,77.84,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,17,1,115,85.24,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,116,91.41,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,17,1,117,106.99,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,17,1,118,106.13,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,17,1,119,68.84,0,1,0,1,1,1,0,1,1,NA,NA
cyvrt0m6,17,1,120,63.74,0,1,0,1,1,1,0,1,1,NA,NA
cyvrt0m6,17,1,121,81.41,0,1,0,1,1,1,0,1,1,NA,NA
cyvrt0m6,17,1,122,72.37,0,1,0,1,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,123,81.77,0,1,0,1,1,0,0,1,0,NA,NA
cyvrt0m6,17,1,124,77.48,0,1,0,1,1,0,0,1,0,NA,NA
cyvrt0m6,17,1,125,79.69,0,1,0,1,1,0,0,1,0,NA,NA
cyvrt0m6,17,1,126,95.58,0,1,0,1,1,0,0,1,0,NA,NA
cyvrt0m6,17,1,127,86.91,0,0,0,1,1,0,0,1,0,NA,NA
cyvrt0m6,17,1,128,71.2,0,0,0,1,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,129,58.22,0,0,0,1,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,130,73.26,0,0,0,1,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,131,68.57,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,132,75.81,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,133,49.42,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,134,66.28,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,135,80.88,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,136,83.87,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,137,77.89,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,138,88.78,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,139,106.98,0,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,140,94.35,1,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,17,1,141,97.43,1,0,0,1,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,142,114.43,1,0,0,0,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,143,117.62,1,0,0,0,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,144,114.15,1,1,0,0,1,0,1,1,1,NA,NA
cyvrt0m6,17,1,145,110.36,1,1,0,1,1,1,1,1,1,NA,NA
cyvrt0m6,17,1,146,100.09,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,17,1,147,95.61,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,17,1,148,103.26,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,17,1,149,87.53,0,1,1,1,1,1,0,1,1,NA,NA
cyvrt0m6,17,1,150,85.63,1,1,1,1,1,1,0,1,1,NA,NA
cyvrt0m6,17,1,151,93.33,1,1,0,1,1,1,1,1,0,NA,NA
cyvrt0m6,17,1,152,99.41,0,0,0,0,0,0,1,1,0,NA,NA
cyvrt0m6,17,1,153,86.71,0,0,0,0,0,0,1,1,0,NA,NA
cyvrt0m6,17,1,154,95.42,0,0,1,0,0,0,1,1,1,NA,NA
cyvrt0m6,17,1,155,114.31,0,0,1,0,0,0,0,1,0,NA,NA
cyvrt0m6,17,1,156,89.62,0,0,1,0,0,0,0,1,0,NA,NA
cyvrt0m6,17,1,157,88.41,1,0,1,0,1,0,0,1,0,NA,NA
cyvrt0m6,17,1,158,91.43,1,0,1,0,1,0,0,1,1,NA,NA
cyvrt0m6,17,1,159,79.27,0,0,0,0,1,0,1,1,1,NA,NA
cyvrt0m6,17,1,160,94.87,0,0,0,0,1,0,1,1,0,NA,NA
cyvrt0m6,18,1,1,100,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,2,114.68,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,3,125.96,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,4,127.21,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,5,128.15,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,6,122.16,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,7,116.85,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,8,125.56,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,9,146.62,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,10,134.22,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,11,126.37,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,12,118.92,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,13,135.92,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,14,123.47,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,15,107.02,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,16,98.09,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,17,110.93,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,18,91.01,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,19,97.38,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,20,104.55,1,1,0,0,1,1,1,1,0,NA,NA
cyvrt0m6,18,1,21,118.49,1,1,0,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,22,109.93,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,23,118.38,1,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,18,1,24,122.01,1,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,18,1,25,125.62,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,26,131.62,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,27,115.41,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,28,130.28,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,29,149.39,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,30,144.8,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,31,156.88,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,32,149.54,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,33,137.13,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,34,146.5,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,35,141.94,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,36,139.01,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,37,121.38,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,38,113.81,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,39,127.71,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,40,128.87,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,41,148.55,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,42,141.24,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,43,133.38,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,44,123.69,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,45,98.99,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,46,136.98,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,47,114.83,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,48,88.25,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,49,77.37,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,50,93.25,0,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,18,1,51,108.17,0,1,1,0,0,1,0,0,0,NA,NA
cyvrt0m6,18,1,52,133.05,0,1,1,0,0,1,0,0,0,NA,NA
cyvrt0m6,18,1,53,123.84,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,54,135.39,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,55,129.24,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,56,133.92,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,57,124.08,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,58,135.76,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,59,146.27,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,60,154.1,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,61,151.78,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,62,151.62,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,63,141.8,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,64,122.38,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,65,91.85,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,66,90.61,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,67,93.79,1,1,1,0,0,1,0,1,1,NA,NA
cyvrt0m6,18,1,68,117.35,1,1,1,0,0,1,0,0,0,NA,NA
cyvrt0m6,18,1,69,100.21,1,1,1,0,0,1,1,1,1,NA,NA
cyvrt0m6,18,1,70,84.6,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,71,99.18,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,72,93.7,0,1,0,0,1,1,0,0,0,NA,NA
cyvrt0m6,18,1,73,78.26,0,1,1,0,1,1,0,1,0,NA,NA
cyvrt0m6,18,1,74,97.73,0,1,1,0,1,1,0,1,0,NA,NA
cyvrt0m6,18,1,75,103.3,0,1,1,0,1,0,1,1,0,NA,NA
cyvrt0m6,18,1,76,120.09,0,1,1,0,1,0,1,1,0,NA,NA
cyvrt0m6,18,1,77,106.08,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,78,93.94,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,79,94.97,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,80,76.97,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,81,84.39,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,82,76.38,0,1,0,0,1,1,0,1,0,NA,NA
cyvrt0m6,18,1,83,84.1,0,1,0,0,1,1,0,0,0,NA,NA
cyvrt0m6,18,1,84,75.46,1,1,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,18,1,85,94.58,1,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,18,1,86,101.82,0,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,18,1,87,115.27,0,1,0,0,0,1,1,1,1,NA,NA
cyvrt0m6,18,1,88,102.41,0,1,1,0,0,1,1,1,1,NA,NA
cyvrt0m6,18,1,89,101.56,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,90,112.93,1,1,1,1,1,1,0,1,1,NA,NA
cyvrt0m6,18,1,91,108.03,1,1,1,1,1,1,0,1,1,NA,NA
cyvrt0m6,18,1,92,103.16,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,93,73.39,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,94,74.86,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,95,78.14,0,1,0,1,1,0,0,1,0,NA,NA
cyvrt0m6,18,1,96,88.01,0,1,0,1,0,0,0,1,0,NA,NA
cyvrt0m6,18,1,97,81.48,0,1,0,1,0,0,0,1,0,NA,NA
cyvrt0m6,18,1,98,78.56,0,1,0,1,0,0,0,1,0,NA,NA
cyvrt0m6,18,1,99,82.88,0,1,0,1,0,0,0,1,0,NA,NA
cyvrt0m6,18,1,100,97.68,0,1,0,1,0,0,0,0,0,NA,NA
cyvrt0m6,18,1,101,94.97,0,1,0,1,0,0,0,0,0,NA,NA
cyvrt0m6,18,1,102,85.08,1,1,0,1,0,0,0,0,1,NA,NA
cyvrt0m6,18,1,103,80.25,1,1,0,1,0,0,0,0,1,NA,NA
cyvrt0m6,18,1,104,78.12,1,1,0,1,0,0,0,0,0,NA,NA
cyvrt0m6,18,1,105,105.28,1,1,0,1,0,0,0,0,0,NA,NA
cyvrt0m6,18,1,106,112.06,1,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,18,1,107,118.44,1,1,0,0,0,0,1,1,0,NA,NA
cyvrt0m6,18,1,108,125.46,1,1,0,1,1,1,1,1,0,NA,NA
cyvrt0m6,18,1,109,118.24,1,1,0,1,1,1,1,1,0,NA,NA
cyvrt0m6,18,1,110,109.98,1,1,0,1,1,1,1,1,0,NA,NA
cyvrt0m6,18,1,111,84.59,1,1,0,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,112,92.02,1,1,0,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,113,113.23,1,1,1,1,1,1,0,1,1,NA,NA
cyvrt0m6,18,1,114,108.62,1,1,1,1,1,1,0,1,1,NA,NA
cyvrt0m6,18,1,115,116.17,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,116,135.35,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,117,134.74,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,118,108.09,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,119,119.43,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,120,109.05,0,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,18,1,121,101.02,0,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,18,1,122,83.58,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,123,108.21,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,124,126.55,1,1,1,0,1,0,0,0,0,NA,NA
cyvrt0m6,18,1,125,113.59,1,1,1,0,1,0,0,0,0,NA,NA
cyvrt0m6,18,1,126,133.16,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,127,149.4,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,128,139.56,1,1,1,0,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,129,145.72,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,130,153.62,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,131,166.73,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,132,153.8,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,133,176.16,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,134,163.44,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,135,145.35,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,136,144.78,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,137,139.98,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,138,120.94,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,139,133.17,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,140,110.01,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,141,123.63,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,142,150.97,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,143,158.56,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,144,157.45,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,145,127,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,146,121.22,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,147,114.78,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,148,110.96,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,149,116.46,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,150,119.61,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,151,119.92,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,152,114.01,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,153,113.58,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,154,110.58,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,155,129.9,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,156,119.97,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,157,107.3,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,158,99.18,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,159,89.25,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,18,1,160,84.88,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,1,100,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,2,105.75,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,3,96.67,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,4,96.06,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,5,117.61,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,6,97.79,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,7,75.39,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,8,71.91,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,9,51.46,0,1,0,1,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,10,68.53,0,0,0,1,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,11,84.69,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,12,90.06,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,13,105.28,0,0,0,0,0,0,1,0,0,NA,NA
cyvrt0m6,19,1,14,98.71,0,0,0,0,0,0,1,1,1,NA,NA
cyvrt0m6,19,1,15,116.99,0,0,1,1,0,0,1,1,1,NA,NA
cyvrt0m6,19,1,16,121.18,0,0,1,1,0,0,1,1,1,NA,NA
cyvrt0m6,19,1,17,122.72,1,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,19,1,18,106.63,1,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,19,1,19,116.92,1,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,19,1,20,117.7,1,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,19,1,21,121.06,1,1,1,1,0,1,1,1,1,NA,NA
cyvrt0m6,19,1,22,113.16,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,23,94.7,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,24,85.43,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,25,86.3,0,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,26,76.75,0,1,0,0,1,1,0,0,0,NA,NA
cyvrt0m6,19,1,27,68.76,0,1,0,0,0,1,0,0,0,NA,NA
cyvrt0m6,19,1,28,67.55,0,0,0,0,0,1,0,0,0,NA,NA
cyvrt0m6,19,1,29,53.91,0,0,0,0,0,1,0,0,0,NA,NA
cyvrt0m6,19,1,30,45.99,0,0,0,0,0,1,0,0,0,NA,NA
cyvrt0m6,19,1,31,41.69,0,0,0,0,0,1,0,0,0,NA,NA
cyvrt0m6,19,1,32,44.81,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,33,55.16,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,34,72.91,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,35,68.48,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,36,76.93,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,37,58.66,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,38,55.88,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,39,72.93,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,40,80.47,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,41,98.25,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,42,88.13,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,43,84.56,1,1,1,0,1,0,1,0,1,NA,NA
cyvrt0m6,19,1,44,73.24,1,1,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,19,1,45,59.15,1,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,46,68.68,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,47,78.54,1,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,19,1,48,84.25,1,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,19,1,49,72.42,1,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,19,1,50,81.87,1,0,0,0,1,0,0,0,0,NA,NA
cyvrt0m6,19,1,51,77.94,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,52,81.09,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,53,88.42,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,54,81.66,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,55,92.86,0,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,56,79.79,0,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,57,93.47,0,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,58,89.4,0,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,59,87.86,0,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,60,96.45,0,1,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,61,95.51,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,62,91.18,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,63,81.02,0,0,0,0,0,0,0,1,0,NA,NA
cyvrt0m6,19,1,64,89.54,0,0,0,0,0,0,0,1,0,NA,NA
cyvrt0m6,19,1,65,72.99,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,66,60.25,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,67,71.21,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,68,60.82,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,69,71.35,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,70,86.78,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,71,97.46,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,72,91.04,1,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,73,91.09,1,0,1,0,0,0,0,1,1,NA,NA
cyvrt0m6,19,1,74,85.64,0,0,0,0,0,0,0,1,1,NA,NA
cyvrt0m6,19,1,75,105.33,0,0,0,0,0,0,0,0,1,NA,NA
cyvrt0m6,19,1,76,89.77,0,0,0,0,0,0,0,0,0,NA,NA
cyvrt0m6,19,1,77,93.59,1,0,0,0,0,1,0,0,0,NA,NA
cyvrt0m6,19,1,78,98.64,1,0,0,0,0,1,0,1,1,NA,NA
cyvrt0m6,19,1,79,93.82,1,0,0,0,0,1,0,1,1,NA,NA
cyvrt0m6,19,1,80,100.34,0,0,0,0,0,1,0,1,1,NA,NA
cyvrt0m6,19,1,81,108.71,0,0,0,0,0,1,0,1,1,NA,NA
cyvrt0m6,19,1,82,100.79,0,1,0,0,0,1,0,1,1,NA,NA
cyvrt0m6,19,1,83,92.89,1,1,0,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,84,101.19,1,1,0,1,1,1,0,1,1,NA,NA
cyvrt0m6,19,1,85,95.43,1,1,0,1,1,1,0,1,1,NA,NA
cyvrt0m6,19,1,86,116.61,1,1,0,1,1,1,0,1,1,NA,NA
cyvrt0m6,19,1,87,122.54,1,1,0,1,1,1,0,1,1,NA,NA
cyvrt0m6,19,1,88,132.57,1,1,0,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,89,126.94,1,1,0,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,90,114.19,1,1,0,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,91,123.67,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,92,111.66,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,93,99.29,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,94,119.42,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,95,119.8,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,96,123.85,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,97,93.95,1,1,1,1,1,1,1,1,1,NA,NA
cyvrt0m6,19,1,98,113.56,1,1,1,1,1,1,1,1,1,NA,NA
